tweet_id,author_id,brand_handle,customer_query,intent,brand_response,is_resolution
300907,BankCustomer_3007,@ChaseSupport,Forgot my Online Banking user ID and password reset link expired @ChaseSupport,Account_Access_Security,No worries! You can recover your User ID securely by entering your card number and SSN at chase.com/logon. Send us a DM if you need help with recovery steps!,True
300908,BankCustomer_3008,@ChaseSupport,Received security alert that someone signed into my banking app from an unknown IP address @ChaseSupport,Account_Access_Security,Please change your password immediately and review your authorized devices under Profile Settings. DM us right away if you notice any unfamiliar transactions!,True
300909,BankCustomer_3009,@ChaseSupport,How do I set up 2-Factor Authentication via an Authenticator App instead of SMS? @ChaseSupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
300910,BankCustomer_3010,@ChaseSupport,my international wire transfer sent 3 days ago still shows as pending @chasesupport,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
300911,BankCustomer_3011,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
300912,BankCustomer_3012,@ChaseSupport,Transferred money via Zelle to wrong phone number by mistake @ChaseSupport help!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
300913,BankCustomer_3013,@ChaseSupport,What are the daily outgoing wire transfer limits for Chase Checking accounts? @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
300914,BankCustomer_3014,@ChaseSupport,Was charged a $35 wire fee even though the wire transfer failed @ChaseSupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
300915,BankCustomer_3015,@ChaseSupport,Lost my Chase Freedom card at a restaurant last night! Need a replacement fast @ChaseSupport,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
300916,BankCustomer_3016,@ChaseSupport,"Received new replacement debit card in mail, how do I activate it? @ChaseSupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
300917,BankCustomer_3017,@ChaseSupport,"forgot my atm card pin, can i reset it online without going to a branch? @chasesupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
300918,BankCustomer_3018,@ChaseSupport,"Tracking number for my new credit card says out for delivery, will signature be required? @ChaseSupport",Card_Management_Issuance,Standard credit card replacement mailings do not require a signature and will be delivered directly to your mailbox. DM us your zip code if you need tracking updates!,True
300919,BankCustomer_3019,@ChaseSupport,Can I use my digital card in Apple Pay while waiting for physical card delivery? @ChaseSupport,Card_Management_Issuance,Yes! You can push your digital card directly to Apple Pay or Google Pay instantly from the Chase app under Account Services -> Digital Wallets. DM us for help!,True
300920,BankCustomer_3020,@ChaseSupport,What are the Saturday branch operating hours for local Chase branches? @ChaseSupport,General_Banking_Inquiry,Most Chase branches operate Saturday 9:00 AM - 2:00 PM local time. You can verify exact branch hours and ATM locations using our locator at chase.com/locator,True
300921,BankCustomer_3021,@ChaseSupport,How do I download my official monthly account statement PDF for loan application? @ChaseSupport,General_Banking_Inquiry,You can download electronic statements anytime in Online Banking under Account Statements -> Select Month -> Download PDF. DM us if you need older archives!,True
300922,BankCustomer_3022,@ChaseSupport,What is the current APY interest rate on Chase Savings accounts? @ChaseSupport,General_Banking_Inquiry,Our interest rates vary by location and tier. You can view current APY rates for your zip code at chase.com/savings. DM us if you'd like a representative to call!,True
300923,BankCustomer_3023,@ChaseSupport,How do I order new paper checkbooks for my checking account? @ChaseSupport,General_Banking_Inquiry,"You can order checkbooks online under Account Services -> Order Checks, or via customer service. DM us your account email if you need assistance selecting check styles!",True
300924,BankCustomer_3024,@ChaseSupport,is there a minimum daily balance requirement to waive monthly checking account fee? @chasesupport PLEASE ASSIST IMMEDIATELY!,General_Banking_Inquiry,"Yes, maintaining a $1,500 minimum daily balance or qualifying direct deposit waives the monthly fee. DM us to review fee waiver eligibility for your specific account!",True
300925,BankCustomer_3025,@ChaseSupport,I see a charge of $450 from an unknown vendor in New York on my debit card! @ChaseSupport,Card_Transaction_Dispute,"Security is our priority! Please lock your card immediately in the Mobile App under Account Services, then DM us your phone number so our fraud team can reach out: chase.com/help",True
300926,BankCustomer_3026,@ChaseSupport,I was charged twice for my online grocery order on my Chase Sapphire card @ChaseSupport,Card_Transaction_Dispute,We can help review duplicate charges! Pending charges often drop off automatically within 2-3 business days. Please DM us your zip code & account email so we can verify: chase.com/help,True
300927,BankCustomer_3027,@ChaseSupport,Merchant promised a refund 10 days ago but my account balance hasn't updated @ChaseSupport,Card_Transaction_Dispute,Refunds typically post within 3-5 business days after merchant processing. Please DM us your transaction date and merchant reference receipt so we can open a dispute: chase.com/help,True
300928,BankCustomer_3028,@ChaseSupport,How do I request a formal chargeback for a service that was never provided? @ChaseSupport,Card_Transaction_Dispute,You can file a formal transaction dispute directly in Online Banking under Account Activity -> Dispute Transaction. DM us if you need guidance through the steps!,True
300929,BankCustomer_3029,@ChaseSupport,My card was charged $15.99 for a subscription I canceled 2 months ago @ChaseSupport,Card_Transaction_Dispute,We apologize for the unwanted charge! You can block future recurring charges via the Mobile App. Send us a DM with your transaction details to review refund eligibility!,True
300930,BankCustomer_3030,@ChaseSupport,Locked out of online banking! The OTP 2FA SMS code is not sending to my phone @ChaseSupport,Account_Access_Security,"We understand how frustrating lockout can be! If SMS codes are failing, please try voice call verification or visit chase.com/recovery. Send us a DM for account review!",True
300931,BankCustomer_3031,@ChaseSupport,received suspicious text saying my chase account was suspended click link @chasesupport,Account_Access_Security,Please do NOT click any links! Chase will never text you asking for your password or PIN. Forward suspicious texts to phishing@chase.com and DM us to verify your security.,True
300932,BankCustomer_3032,@ChaseSupport,Forgot my Online Banking user ID and password reset link expired @ChaseSupport,Account_Access_Security,No worries! You can recover your User ID securely by entering your card number and SSN at chase.com/logon. Send us a DM if you need help with recovery steps!,True
300933,BankCustomer_3033,@ChaseSupport,Received security alert that someone signed into my banking app from an unknown IP address @ChaseSupport,Account_Access_Security,Please change your password immediately and review your authorized devices under Profile Settings. DM us right away if you notice any unfamiliar transactions!,True
300934,BankCustomer_3034,@ChaseSupport,How do I set up 2-Factor Authentication via an Authenticator App instead of SMS? @ChaseSupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
300935,BankCustomer_3035,@ChaseSupport,My international wire transfer sent 3 days ago still shows as pending @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
300936,BankCustomer_3036,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
300937,BankCustomer_3037,@ChaseSupport,Transferred money via Zelle to wrong phone number by mistake @ChaseSupport help!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
300938,BankCustomer_3038,@ChaseSupport,what are the daily outgoing wire transfer limits for chase checking accounts? @chasesupport,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
300939,BankCustomer_3039,@ChaseSupport,Was charged a $35 wire fee even though the wire transfer failed @ChaseSupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
300940,BankCustomer_3040,@ChaseSupport,Lost my Chase Freedom card at a restaurant last night! Need a replacement fast @ChaseSupport,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
300941,BankCustomer_3041,@ChaseSupport,"Received new replacement debit card in mail, how do I activate it? @ChaseSupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
300942,BankCustomer_3042,@ChaseSupport,"Forgot my ATM card PIN, can I reset it online without going to a branch? @ChaseSupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
300943,BankCustomer_3043,@ChaseSupport,"Tracking number for my new credit card says out for delivery, will signature be required? @ChaseSupport",Card_Management_Issuance,Standard credit card replacement mailings do not require a signature and will be delivered directly to your mailbox. DM us your zip code if you need tracking updates!,True
300944,BankCustomer_3044,@ChaseSupport,Can I use my digital card in Apple Pay while waiting for physical card delivery? @ChaseSupport,Card_Management_Issuance,Yes! You can push your digital card directly to Apple Pay or Google Pay instantly from the Chase app under Account Services -> Digital Wallets. DM us for help!,True
300945,BankCustomer_3045,@ChaseSupport,what are the saturday branch operating hours for local chase branches? @chasesupport,General_Banking_Inquiry,Most Chase branches operate Saturday 9:00 AM - 2:00 PM local time. You can verify exact branch hours and ATM locations using our locator at chase.com/locator,True
300946,BankCustomer_3046,@ChaseSupport,How do I download my official monthly account statement PDF for loan application? @ChaseSupport PLEASE ASSIST IMMEDIATELY!,General_Banking_Inquiry,You can download electronic statements anytime in Online Banking under Account Statements -> Select Month -> Download PDF. DM us if you need older archives!,True
300947,BankCustomer_3047,@ChaseSupport,What is the current APY interest rate on Chase Savings accounts? @ChaseSupport,General_Banking_Inquiry,Our interest rates vary by location and tier. You can view current APY rates for your zip code at chase.com/savings. DM us if you'd like a representative to call!,True
300948,BankCustomer_3048,@ChaseSupport,How do I order new paper checkbooks for my checking account? @ChaseSupport,General_Banking_Inquiry,"You can order checkbooks online under Account Services -> Order Checks, or via customer service. DM us your account email if you need assistance selecting check styles!",True
300949,BankCustomer_3049,@ChaseSupport,Is there a minimum daily balance requirement to waive monthly checking account fee? @ChaseSupport,General_Banking_Inquiry,"Yes, maintaining a $1,500 minimum daily balance or qualifying direct deposit waives the monthly fee. DM us to review fee waiver eligibility for your specific account!",True
300950,BankCustomer_3050,@ChaseSupport,I see a charge of $450 from an unknown vendor in New York on my debit card! @ChaseSupport,Card_Transaction_Dispute,"Security is our priority! Please lock your card immediately in the Mobile App under Account Services, then DM us your phone number so our fraud team can reach out: chase.com/help",True
300951,BankCustomer_3051,@ChaseSupport,I was charged twice for my online grocery order on my Chase Sapphire card @ChaseSupport,Card_Transaction_Dispute,We can help review duplicate charges! Pending charges often drop off automatically within 2-3 business days. Please DM us your zip code & account email so we can verify: chase.com/help,True
300952,BankCustomer_3052,@ChaseSupport,merchant promised a refund 10 days ago but my account balance hasn't updated @chasesupport,Card_Transaction_Dispute,Refunds typically post within 3-5 business days after merchant processing. Please DM us your transaction date and merchant reference receipt so we can open a dispute: chase.com/help,True
300953,BankCustomer_3053,@ChaseSupport,How do I request a formal chargeback for a service that was never provided? @ChaseSupport,Card_Transaction_Dispute,You can file a formal transaction dispute directly in Online Banking under Account Activity -> Dispute Transaction. DM us if you need guidance through the steps!,True
300954,BankCustomer_3054,@ChaseSupport,My card was charged $15.99 for a subscription I canceled 2 months ago @ChaseSupport,Card_Transaction_Dispute,We apologize for the unwanted charge! You can block future recurring charges via the Mobile App. Send us a DM with your transaction details to review refund eligibility!,True
300955,BankCustomer_3055,@ChaseSupport,Locked out of online banking! The OTP 2FA SMS code is not sending to my phone @ChaseSupport,Account_Access_Security,"We understand how frustrating lockout can be! If SMS codes are failing, please try voice call verification or visit chase.com/recovery. Send us a DM for account review!",True
300956,BankCustomer_3056,@ChaseSupport,Received suspicious text saying my Chase account was suspended click link @ChaseSupport,Account_Access_Security,Please do NOT click any links! Chase will never text you asking for your password or PIN. Forward suspicious texts to phishing@chase.com and DM us to verify your security.,True
300957,BankCustomer_3057,@ChaseSupport,Forgot my Online Banking user ID and password reset link expired @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Account_Access_Security,No worries! You can recover your User ID securely by entering your card number and SSN at chase.com/logon. Send us a DM if you need help with recovery steps!,True
300958,BankCustomer_3058,@ChaseSupport,Received security alert that someone signed into my banking app from an unknown IP address @ChaseSupport,Account_Access_Security,Please change your password immediately and review your authorized devices under Profile Settings. DM us right away if you notice any unfamiliar transactions!,True
300959,BankCustomer_3059,@ChaseSupport,how do i set up 2-factor authentication via an authenticator app instead of sms? @chasesupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
300960,BankCustomer_3060,@ChaseSupport,My international wire transfer sent 3 days ago still shows as pending @ChaseSupport,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
300961,BankCustomer_3061,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
300962,BankCustomer_3062,@ChaseSupport,Transferred money via Zelle to wrong phone number by mistake @ChaseSupport help!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
300963,BankCustomer_3063,@ChaseSupport,What are the daily outgoing wire transfer limits for Chase Checking accounts? @ChaseSupport,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
300964,BankCustomer_3064,@ChaseSupport,Was charged a $35 wire fee even though the wire transfer failed @ChaseSupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
300965,BankCustomer_3065,@ChaseSupport,Lost my Chase Freedom card at a restaurant last night! Need a replacement fast @ChaseSupport,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
300966,BankCustomer_3066,@ChaseSupport,"received new replacement debit card in mail, how do i activate it? @chasesupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
300967,BankCustomer_3067,@ChaseSupport,"Forgot my ATM card PIN, can I reset it online without going to a branch? @ChaseSupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
300968,BankCustomer_3068,@ChaseSupport,"Tracking number for my new credit card says out for delivery, will signature be required? @ChaseSupport PLEASE ASSIST IMMEDIATELY!",Card_Management_Issuance,Standard credit card replacement mailings do not require a signature and will be delivered directly to your mailbox. DM us your zip code if you need tracking updates!,True
300969,BankCustomer_3069,@ChaseSupport,Can I use my digital card in Apple Pay while waiting for physical card delivery? @ChaseSupport,Card_Management_Issuance,Yes! You can push your digital card directly to Apple Pay or Google Pay instantly from the Chase app under Account Services -> Digital Wallets. DM us for help!,True
300970,BankCustomer_3070,@ChaseSupport,What are the Saturday branch operating hours for local Chase branches? @ChaseSupport,General_Banking_Inquiry,Most Chase branches operate Saturday 9:00 AM - 2:00 PM local time. You can verify exact branch hours and ATM locations using our locator at chase.com/locator,True
300971,BankCustomer_3071,@ChaseSupport,How do I download my official monthly account statement PDF for loan application? @ChaseSupport,General_Banking_Inquiry,You can download electronic statements anytime in Online Banking under Account Statements -> Select Month -> Download PDF. DM us if you need older archives!,True
300972,BankCustomer_3072,@ChaseSupport,What is the current APY interest rate on Chase Savings accounts? @ChaseSupport,General_Banking_Inquiry,Our interest rates vary by location and tier. You can view current APY rates for your zip code at chase.com/savings. DM us if you'd like a representative to call!,True
300973,BankCustomer_3073,@ChaseSupport,how do i order new paper checkbooks for my checking account? @chasesupport,General_Banking_Inquiry,"You can order checkbooks online under Account Services -> Order Checks, or via customer service. DM us your account email if you need assistance selecting check styles!",True
300974,BankCustomer_3074,@ChaseSupport,Is there a minimum daily balance requirement to waive monthly checking account fee? @ChaseSupport,General_Banking_Inquiry,"Yes, maintaining a $1,500 minimum daily balance or qualifying direct deposit waives the monthly fee. DM us to review fee waiver eligibility for your specific account!",True
300975,BankCustomer_3075,@ChaseSupport,I see a charge of $450 from an unknown vendor in New York on my debit card! @ChaseSupport,Card_Transaction_Dispute,"Security is our priority! Please lock your card immediately in the Mobile App under Account Services, then DM us your phone number so our fraud team can reach out: chase.com/help",True
300976,BankCustomer_3076,@ChaseSupport,I was charged twice for my online grocery order on my Chase Sapphire card @ChaseSupport,Card_Transaction_Dispute,We can help review duplicate charges! Pending charges often drop off automatically within 2-3 business days. Please DM us your zip code & account email so we can verify: chase.com/help,True
300977,BankCustomer_3077,@ChaseSupport,Merchant promised a refund 10 days ago but my account balance hasn't updated @ChaseSupport,Card_Transaction_Dispute,Refunds typically post within 3-5 business days after merchant processing. Please DM us your transaction date and merchant reference receipt so we can open a dispute: chase.com/help,True
300978,BankCustomer_3078,@ChaseSupport,How do I request a formal chargeback for a service that was never provided? @ChaseSupport,Card_Transaction_Dispute,You can file a formal transaction dispute directly in Online Banking under Account Activity -> Dispute Transaction. DM us if you need guidance through the steps!,True
300979,BankCustomer_3079,@ChaseSupport,My card was charged $15.99 for a subscription I canceled 2 months ago @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Card_Transaction_Dispute,We apologize for the unwanted charge! You can block future recurring charges via the Mobile App. Send us a DM with your transaction details to review refund eligibility!,True
300980,BankCustomer_3080,@ChaseSupport,locked out of online banking! the otp 2fa sms code is not sending to my phone @chasesupport,Account_Access_Security,"We understand how frustrating lockout can be! If SMS codes are failing, please try voice call verification or visit chase.com/recovery. Send us a DM for account review!",True
300981,BankCustomer_3081,@ChaseSupport,Received suspicious text saying my Chase account was suspended click link @ChaseSupport,Account_Access_Security,Please do NOT click any links! Chase will never text you asking for your password or PIN. Forward suspicious texts to phishing@chase.com and DM us to verify your security.,True
300982,BankCustomer_3082,@ChaseSupport,Forgot my Online Banking user ID and password reset link expired @ChaseSupport,Account_Access_Security,No worries! You can recover your User ID securely by entering your card number and SSN at chase.com/logon. Send us a DM if you need help with recovery steps!,True
300983,BankCustomer_3083,@ChaseSupport,Received security alert that someone signed into my banking app from an unknown IP address @ChaseSupport,Account_Access_Security,Please change your password immediately and review your authorized devices under Profile Settings. DM us right away if you notice any unfamiliar transactions!,True
300984,BankCustomer_3084,@ChaseSupport,How do I set up 2-Factor Authentication via an Authenticator App instead of SMS? @ChaseSupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
300985,BankCustomer_3085,@ChaseSupport,My international wire transfer sent 3 days ago still shows as pending @ChaseSupport,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
300986,BankCustomer_3086,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
300987,BankCustomer_3087,@ChaseSupport,transferred money via zelle to wrong phone number by mistake @chasesupport help!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
300988,BankCustomer_3088,@ChaseSupport,What are the daily outgoing wire transfer limits for Chase Checking accounts? @ChaseSupport,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
300989,BankCustomer_3089,@ChaseSupport,Was charged a $35 wire fee even though the wire transfer failed @ChaseSupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
300990,BankCustomer_3090,@ChaseSupport,Lost my Chase Freedom card at a restaurant last night! Need a replacement fast @ChaseSupport PLEASE ASSIST IMMEDIATELY!,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
300991,BankCustomer_3091,@ChaseSupport,"Received new replacement debit card in mail, how do I activate it? @ChaseSupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
300992,BankCustomer_3092,@ChaseSupport,"Forgot my ATM card PIN, can I reset it online without going to a branch? @ChaseSupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
300993,BankCustomer_3093,@ChaseSupport,"Tracking number for my new credit card says out for delivery, will signature be required? @ChaseSupport",Card_Management_Issuance,Standard credit card replacement mailings do not require a signature and will be delivered directly to your mailbox. DM us your zip code if you need tracking updates!,True
300994,BankCustomer_3094,@ChaseSupport,can i use my digital card in apple pay while waiting for physical card delivery? @chasesupport,Card_Management_Issuance,Yes! You can push your digital card directly to Apple Pay or Google Pay instantly from the Chase app under Account Services -> Digital Wallets. DM us for help!,True
300995,BankCustomer_3095,@ChaseSupport,What are the Saturday branch operating hours for local Chase branches? @ChaseSupport,General_Banking_Inquiry,Most Chase branches operate Saturday 9:00 AM - 2:00 PM local time. You can verify exact branch hours and ATM locations using our locator at chase.com/locator,True
300996,BankCustomer_3096,@ChaseSupport,How do I download my official monthly account statement PDF for loan application? @ChaseSupport,General_Banking_Inquiry,You can download electronic statements anytime in Online Banking under Account Statements -> Select Month -> Download PDF. DM us if you need older archives!,True
300997,BankCustomer_3097,@ChaseSupport,What is the current APY interest rate on Chase Savings accounts? @ChaseSupport,General_Banking_Inquiry,Our interest rates vary by location and tier. You can view current APY rates for your zip code at chase.com/savings. DM us if you'd like a representative to call!,True
300998,BankCustomer_3098,@ChaseSupport,How do I order new paper checkbooks for my checking account? @ChaseSupport,General_Banking_Inquiry,"You can order checkbooks online under Account Services -> Order Checks, or via customer service. DM us your account email if you need assistance selecting check styles!",True
300999,BankCustomer_3099,@ChaseSupport,Is there a minimum daily balance requirement to waive monthly checking account fee? @ChaseSupport,General_Banking_Inquiry,"Yes, maintaining a $1,500 minimum daily balance or qualifying direct deposit waives the monthly fee. DM us to review fee waiver eligibility for your specific account!",True
301000,BankCustomer_3100,@ChaseSupport,I see a charge of $450 from an unknown vendor in New York on my debit card! @ChaseSupport,Card_Transaction_Dispute,"Security is our priority! Please lock your card immediately in the Mobile App under Account Services, then DM us your phone number so our fraud team can reach out: chase.com/help",True
301001,BankCustomer_3101,@ChaseSupport,i was charged twice for my online grocery order on my chase sapphire card @chasesupport PLEASE ASSIST IMMEDIATELY!,Card_Transaction_Dispute,We can help review duplicate charges! Pending charges often drop off automatically within 2-3 business days. Please DM us your zip code & account email so we can verify: chase.com/help,True
301002,BankCustomer_3102,@ChaseSupport,Merchant promised a refund 10 days ago but my account balance hasn't updated @ChaseSupport,Card_Transaction_Dispute,Refunds typically post within 3-5 business days after merchant processing. Please DM us your transaction date and merchant reference receipt so we can open a dispute: chase.com/help,True
301003,BankCustomer_3103,@ChaseSupport,How do I request a formal chargeback for a service that was never provided? @ChaseSupport,Card_Transaction_Dispute,You can file a formal transaction dispute directly in Online Banking under Account Activity -> Dispute Transaction. DM us if you need guidance through the steps!,True
301004,BankCustomer_3104,@ChaseSupport,My card was charged $15.99 for a subscription I canceled 2 months ago @ChaseSupport,Card_Transaction_Dispute,We apologize for the unwanted charge! You can block future recurring charges via the Mobile App. Send us a DM with your transaction details to review refund eligibility!,True
301005,BankCustomer_3105,@ChaseSupport,Locked out of online banking! The OTP 2FA SMS code is not sending to my phone @ChaseSupport,Account_Access_Security,"We understand how frustrating lockout can be! If SMS codes are failing, please try voice call verification or visit chase.com/recovery. Send us a DM for account review!",True
301006,BankCustomer_3106,@ChaseSupport,Received suspicious text saying my Chase account was suspended click link @ChaseSupport,Account_Access_Security,Please do NOT click any links! Chase will never text you asking for your password or PIN. Forward suspicious texts to phishing@chase.com and DM us to verify your security.,True
301007,BankCustomer_3107,@ChaseSupport,Forgot my Online Banking user ID and password reset link expired @ChaseSupport,Account_Access_Security,No worries! You can recover your User ID securely by entering your card number and SSN at chase.com/logon. Send us a DM if you need help with recovery steps!,True
301008,BankCustomer_3108,@ChaseSupport,received security alert that someone signed into my banking app from an unknown ip address @chasesupport,Account_Access_Security,Please change your password immediately and review your authorized devices under Profile Settings. DM us right away if you notice any unfamiliar transactions!,True
301009,BankCustomer_3109,@ChaseSupport,How do I set up 2-Factor Authentication via an Authenticator App instead of SMS? @ChaseSupport,Account_Access_Security,You can manage 2FA preferences under Profile & Settings -> Security Options -> Two-Step Verification. DM us if you need help setting up an authenticator app!,True
301010,BankCustomer_3110,@ChaseSupport,My international wire transfer sent 3 days ago still shows as pending @ChaseSupport,Wire_Transfer_Payment_Issue,International wires typically take 3-5 business days depending on intermediary banks. Please DM us your wire reference number so we can trace the transfer status: chase.com/help,True
301011,BankCustomer_3111,@ChaseSupport,ACH direct deposit from my employer didn't post to my checking account this morning @ChaseSupport,Wire_Transfer_Payment_Issue,"Direct deposits usually process by 6:00 AM EST on payment date. If your employer initiated the transfer, DM us your routing number & date so we can inspect pending clearing!",True
301012,BankCustomer_3112,@ChaseSupport,Transferred money via Zelle to wrong phone number by mistake @ChaseSupport help! PLEASE ASSIST IMMEDIATELY!,Wire_Transfer_Payment_Issue,"If the recipient has not enrolled in Zelle, the payment can be canceled in your Zelle activity tab. If already enrolled, please DM us immediately so we can assist: chase.com/help",True
301013,BankCustomer_3113,@ChaseSupport,What are the daily outgoing wire transfer limits for Chase Checking accounts? @ChaseSupport,Wire_Transfer_Payment_Issue,"Standard online wire limits vary by account tier (typically $10,000-$25,000 daily). You can check your specific limit in the app under Pay & Transfer. DM us with questions!",True
301014,BankCustomer_3114,@ChaseSupport,Was charged a $35 wire fee even though the wire transfer failed @ChaseSupport,Wire_Transfer_Payment_Issue,"We apologize for the fee error! If a wire fails due to bank processing, wire fees are eligible for full reversal. DM us your transaction date so we can issue credit!",True
301015,BankCustomer_3115,@ChaseSupport,lost my chase freedom card at a restaurant last night! need a replacement fast @chasesupport,Card_Management_Issuance,"First, lock your card in the app to prevent charges! You can request a free rush replacement card under Account Services -> Replace Card. DM us if you need help!",True
301016,BankCustomer_3116,@ChaseSupport,"Received new replacement debit card in mail, how do I activate it? @ChaseSupport",Card_Management_Issuance,"You can activate your card instantly by making an ATM transaction with your PIN, or in the Mobile App under Account Services -> Activate Card. DM us if needed!",True
301017,BankCustomer_3117,@ChaseSupport,"Forgot my ATM card PIN, can I reset it online without going to a branch? @ChaseSupport",Card_Management_Issuance,Yes! You can request a PIN reset or create a new PIN in the Mobile App under Account Settings -> Manage PIN. DM us if you'd like step-by-step assistance!,True
